ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,daily_return,cumulative_return,ma5,ma20,month,stock_name,industry
600519.SH,2025-05-29,1540.0,1555.0,1532.0,1540.0,1537.0,3.0,0.1952,21859.58,3375465.796,0.0019518542615484247,0.034946236559139754,1548.8,1575.5725,2025-05,贵州茅台,食品饮料
600519.SH,2025-05-30,1540.15,1545.0,1515.24,1522.0,1540.0,-18.0,-1.1688,31239.18,4764875.947,-0.011688311688311637,0.02284946236559149,1538.6799999999998,1574.4725,2025-05,贵州茅台,食品饮料
600519.SH,2025-06-03,1508.01,1519.0,1505.02,1509.0,1522.0,-13.0,-0.8541,28979.18,4377892.799,-0.00854139290407363,0.014112903225806495,1530.3799999999999,1572.5725,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-04,1510.5,1523.0,1509.22,1509.96,1509.0,0.96,0.0636,23008.09,3480363.797,0.0006361829025844923,0.014758064516129155,1523.592,1570.5605,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-05,1514.0,1516.0,1502.2,1514.0,1509.96,4.04,0.2676,23213.66,3504925.524,0.0026755675647036625,0.017473118279569988,1518.9920000000002,1568.5104999999999,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-06,1513.8,1518.97,1503.0,1506.39,1514.0,-7.61,-0.5026,25023.07,3777727.616,-0.00502642007926013,0.012358870967742241,1512.27,1564.9205000000002,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-09,1505.02,1508.7,1485.68,1486.11,1506.39,-20.28,-1.3463,44958.67,6723839.138,-0.013462649114771241,-0.0012701612903224246,1505.092,1559.667,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-10,1486.0,1492.0,1474.8,1475.01,1486.11,-11.1,-0.7469,30492.2,4511934.584,-0.00746916446292667,-0.008729838709677251,1498.294,1553.1925,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-11,1476.8,1494.0,1476.1,1480.0,1475.01,4.99,0.3383,30892.82,4585522.755,0.003383027911675107,-0.00537634408602139,1492.3020000000001,1547.6775,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-12,1480.0,1483.87,1454.1,1459.0,1480.0,-21.0,-1.4189,49903.61,7306800.8,-0.01418918918918921,-0.019489247311827884,1481.3020000000001,1538.8780000000002,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-13,1444.41,1449.97,1425.06,1426.95,1459.0,-32.05,-2.1967,59113.25,8466515.559,-0.021967100753941038,-0.04102822580645149,1465.414,1528.625,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-16,1401.2,1425.04,1401.18,1422.29,1426.95,-4.66,-0.3266,42887.87,6060448.438,-0.0032657065769648996,-0.044159946236559056,1452.65,1519.033,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-17,1420.0,1427.0,1412.18,1427.0,1422.29,4.71,0.3312,27231.51,3868364.671,0.003311560933424218,-0.04099462365591389,1443.048,1511.434,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-18,1440.0,1443.44,1421.01,1425.0,1427.0,-2.0,-0.1402,30760.99,4404131.364,-0.0014015416958654825,-0.04233870967741926,1432.048,1503.384,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-19,1426.0,1433.67,1417.18,1426.0,1425.0,1.0,0.0702,24500.72,3490268.568,0.00070175438596487,-0.04166666666666663,1425.4479999999999,1495.6354999999999,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-20,1423.58,1441.14,1420.2,1428.66,1426.0,2.66,0.1865,34815.81,4990683.314,0.001865357643758836,-0.03987903225806444,1425.79,1488.0684999999999,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-23,1420.0,1433.0,1405.18,1420.0,1428.66,-8.66,-0.6062,26723.31,3794012.343,-0.006061624179300895,-0.045698924731182755,1425.3319999999999,1480.4384999999997,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-24,1423.35,1451.68,1423.35,1437.2,1420.0,17.2,1.2113,36311.51,5229183.514,0.012112676056338145,-0.03413978494623637,1427.3719999999998,1474.7734999999998,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-25,1439.11,1449.2,1420.51,1435.86,1437.2,-1.34,-0.0932,41050.07,5869292.227,-0.0009323684942945665,-0.035040322580645045,1429.544,1469.3715,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-26,1415.0,1428.0,1410.08,1420.0,1408.26,11.74,0.8337,34860.25,4955829.982,-0.011045645118604841,-0.045698924731182644,1428.3439999999998,1463.5215,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-27,1420.01,1423.0,1403.09,1403.09,1420.0,-16.91,-1.1908,38249.73,5404312.675,-0.011908450704225415,-0.0570631720430107,1423.23,1456.676,2025-06,贵州茅台,食品饮料
600519.SH,2025-06-30,1403.5,1413.23,1402.0,1409.52,1403.09,6.43,0.4583,30457.3,4287373.691,0.00458274237575651,-0.05274193548387074,1421.134,1451.0520000000001,2025-06,贵州茅台,食品饮料
600519.SH,2025-07-01,1409.0,1411.94,1403.31,1405.1,1409.52,-4.42,-0.3136,19878.19,2794423.203,-0.0031358192859981537,-0.055712365591397695,1414.714,1445.857,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-02,1409.5,1414.8,1400.0,1409.6,1405.1,4.5,0.3203,26218.25,3689246.316,0.003202619030673981,-0.05268817204301057,1409.462,1440.8390000000002,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-03,1412.0,1422.69,1408.0,1415.6,1409.6,6.0,0.4257,24412.67,3456733.002,0.004256526674233818,-0.04865591397849445,1408.5819999999999,1435.919,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-04,1415.7,1431.89,1410.01,1422.22,1415.6,6.62,0.4676,28766.91,4086547.268,0.004676462277479532,-0.04420698924731159,1412.408,1431.7105,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-07,1422.28,1423.5,1410.01,1410.7,1422.22,-11.52,-0.81,23854.67,3370562.659,-0.008100012656269806,-0.05194892473118262,1412.644,1427.94,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-08,1410.71,1420.0,1410.7,1416.11,1410.7,5.41,0.3835,18673.7,2643302.691,0.003834975544056096,-0.048313172043010666,1414.846,1424.995,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-09,1415.0,1429.97,1414.17,1418.88,1416.11,2.77,0.1956,27745.32,3950810.723,0.0019560627352397386,-0.046451612903225525,1416.7019999999998,1421.9389999999999,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-10,1418.97,1436.18,1410.4,1426.5,1418.88,7.62,0.537,38725.03,5503329.754,0.005370433017591214,-0.04133064516129015,1418.882,1420.3139999999999,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-11,1423.16,1458.0,1423.16,1427.0,1426.5,0.5,0.0351,57243.35,8239010.39,0.000350508236943492,-0.04099462365591389,1419.838,1420.3165,2025-07,贵州茅台,食品饮料
600519.SH,2025-07-14,1430.0,1434.98,1421.6,1423.6,1427.0,-3.4,-0.2383,27780.94,3961736.006,-0.0023826208829713647,-0.04327956989247317,1422.4180000000001,1420.382,2025-07,贵州茅台,食品饮料
