ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,daily_return,cumulative_return,ma5,ma20,month,stock_name,industry
002594.SZ,2025-06-05,362.39,362.74,356.03,360.75,360.52,0.23,0.0638,108612.75,3908084.318,0.0006379673804504105,0.3306897823681305,358.14,374.3375,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-06,361.0,362.38,357.5,359.96,360.75,-0.79,-0.219,89697.68,3228098.168,-0.002189882189882253,0.32777572851346415,357.906,374.3715,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-09,356.12,356.41,345.11,348.14,359.96,-11.82,-3.2837,255091.34,8932441.523,-0.03283698188687634,0.28417558096643347,357.07399999999996,373.6175,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-10,349.6,355.0,348.23,353.13,348.14,4.99,1.4333,171785.88,6042960.183,0.014333314183949009,0.30258207303578066,356.5,372.76000000000005,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-11,354.01,365.98,354.01,361.99,353.13,8.86,2.509,203106.74,7326544.794,0.025089910231359536,0.3352637403172265,356.794,372.53450000000004,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-12,359.89,359.89,353.01,353.24,361.99,-8.75,-2.4172,144046.96,5117764.844,-0.02417193845133847,0.3029878273699744,355.29200000000003,371.5415,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-13,349.5,349.91,341.49,346.0,353.24,-7.24,-2.0496,210239.87,7256548.254,-0.020495980070207254,0.2762818148284767,352.5,370.00149999999996,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-16,345.99,347.04,340.8,344.43,346.0,-1.57,-0.4538,102284.05,3508947.839,-0.004537572254335265,0.2704905938767983,351.75800000000004,367.7645,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-17,344.0,346.4,342.4,343.74,344.43,-0.69,-0.2003,70045.3,2408912.944,-0.0020033098162181018,0.26794540759867225,349.88,365.81100000000004,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-18,342.82,349.2,341.97,346.95,343.74,3.21,0.9338,102896.97,3565398.002,0.009338453482283127,0.279786056805607,346.872,363.4185,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-19,344.03,345.29,340.35,340.5,346.95,-6.45,-1.8591,100381.21,3437688.887,-0.018590575010808408,0.2559940981187756,344.32399999999996,360.4435,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-20,340.03,342.97,339.8,340.25,340.5,-0.25,-0.0734,73538.16,2507526.43,-0.0007342143906020615,0.2550719291774255,343.174,357.51599999999996,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-23,336.85,339.71,333.6,338.2,340.25,-2.05,-0.6025,94593.34,3185477.391,-0.006024981631153614,0.2475101438583549,341.928,354.176,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-24,341.23,346.2,341.23,343.38,338.2,5.18,1.5316,144712.59,4979495.319,0.015316380839739852,0.26661748432312815,341.856,352.29499999999996,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-25,345.99,349.73,343.02,349.27,343.38,5.89,1.7153,125738.27,4352301.72,0.017153008328965047,0.28834378458133547,342.32,351.13800000000003,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-26,344.31,344.31,336.83,337.44,349.27,-11.83,-3.3871,204932.14,6967640.374,-0.033870644487073,0.2447067502766509,341.70799999999997,349.866,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-27,334.0,336.72,333.44,334.24,337.44,-3.2,-0.9483,138617.49,4633461.708,-0.009483167377904222,0.2329029878273703,340.506,348.52149999999995,2025-06,比亚迪,汽车新能源
002594.SZ,2025-06-30,334.24,334.24,328.59,331.91,334.24,-2.33,-0.6971,144003.44,4768270.278,-0.0069710387745332,0.2243083732939879,339.248,347.502,2025-06,比亚迪,汽车新能源
002594.SZ,2025-07-01,330.3,333.35,328.79,331.34,331.91,-0.57,-0.1717,88518.04,2931303.337,-0.0017173330119611974,0.22220582810770972,336.84,346.26899999999995,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-02,332.0,333.86,328.93,330.66,331.34,-0.68,-0.2052,93270.11,3083342.65,-0.0020522725900885552,0.2196975285872378,333.118,344.776,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-03,330.98,335.25,330.67,334.56,330.66,3.9,1.1795,123497.81,4123732.531,0.011794592632915935,0.23408336407229857,332.54200000000003,343.4665,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-04,332.55,334.99,329.77,331.0,334.56,-3.56,-1.0641,104103.55,3454495.463,-0.010640841702534654,0.22095167834747387,331.89399999999995,342.0185,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-07,329.2,330.49,328.44,328.59,331.0,-2.41,-0.7281,88207.72,2901015.557,-0.007280966767371666,0.21206196975285918,331.23,341.041,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-08,327.0,329.78,325.72,326.88,328.59,-1.71,-0.5204,116918.14,3825413.668,-0.005204053683922183,0.2057543341940249,330.33799999999997,339.72850000000005,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-09,326.9,328.21,325.78,325.8,326.88,-1.08,-0.3304,121633.11,3969384.13,-0.0033039647577092213,0.2017705643673926,329.366,337.919,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-10,325.81,326.09,318.85,321.23,325.8,-4.57,-1.4027,210022.06,6741345.468,-0.014027010435850196,0.18491331611951356,326.7,336.3185,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-11,319.9,326.85,319.02,323.91,321.23,2.68,0.8343,168269.83,5456832.018,0.008342931855679803,0.19479896717078615,325.28200000000004,335.214,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-14,323.91,323.91,317.56,318.49,323.91,-5.42,-1.6733,172309.14,5502331.854,-0.01673304312926438,0.17480634452231691,323.262,333.91700000000003,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-15,318.2,325.0,318.0,323.05,318.49,4.56,1.4318,162790.94,5252631.322,0.014317560990925848,0.19162670601254184,322.496,332.8825,2025-07,比亚迪,汽车新能源
